index,strategy_equity,benchmark_equity
389,185.32411588732427,155.3073765461303
390,187.14995230875311,158.2264127919019
391,186.75797617084413,157.36398570256293
392,187.21661461846583,156.83323017257842
393,188.61435675628218,158.35910763285517
394,187.0945621269078,156.56785240758617
395,187.90988321116694,156.76688871055893
396,187.40220632002774,157.62935155064085
397,188.05008775513582,157.82835210287067
398,190.78089183934145,159.22158238985142
399,190.06146003834758,159.08888754889813
400,192.50366772309394,161.3445210913892
401,192.39563618768756,162.2069720145568
402,195.37351612523145,164.99333725320375
403,197.90601666237046,165.3250564802155
404,197.2646529675998,167.11628787165589
405,198.9849019776391,171.03046988154836
406,203.015570855697,174.08226055284484
407,204.506267747292,175.54180846801643
408,204.34785322134448,175.2763949522812
409,207.98220463722512,179.52230810609976
410,205.88130695016923,177.86374772178405
411,204.70213968696953,178.46084471378802
412,203.74530040436204,178.32816178974906
413,206.4140150349459,183.03845326078965
414,205.3910885515934,183.37014865397276
415,209.87527973957683,189.7390243431577
416,207.98381292793437,186.34962748917542
417,208.15524380996527,183.8414864491577
418,204.26931509864278,180.1131129673428
419,206.0861269271971,180.38425851886595
420,203.00870469616058,176.72372803027486
421,200.6423469445448,173.808815036858
422,205.3555801726355,177.2659952994925
423,209.0642437013949,182.28234888101383
424,210.37577017530583,182.14679398062376
425,209.12012205070158,181.06215218995962
426,210.12109995241474,182.75686849232224
427,216.16275436951065,190.5525324992131
428,215.75580734839144,190.28133928003268
429,214.3266244723535,188.2476701836661
430,212.9095098788119,188.1798986919282
431,213.70505684937953,187.7731744061863
432,210.5777644070378,184.9938520639025
433,213.0573890310583,186.48518238956552
434,206.932753656355,180.85877813017433
435,208.44710817955058,180.92657345574085
436,210.67336935675638,183.57028131306296
437,207.3463846594314,179.97753423312406
438,207.1746324506152,178.89289244245992
439,206.25371054625705,178.75732562515552
440,208.01359873320317,178.07947962171914
441,207.54080839440192,178.82513286763634
442,214.15065715402858,182.6212659242748
443,216.60330541781786,183.36695492093497
444,215.60868232184043,182.89239955888362
445,217.8667134963632,183.50254557206802
446,217.98237830835618,181.9433960870098
447,218.56016650644176,182.8923995588836
448,213.17688117316698,180.04534147560486
449,217.9656263935315,180.85877813017427
450,218.08574057083865,181.1299594324404
451,215.5389508280717,178.2828298476757
452,218.75591473373967,178.89289244245987
